event,gender,clas_s,heat,typ,wind,name,year,position,school,mark,points
400 Meter Hurdles,Boys,Open,,Finals,,Jaheel Hyde,15,1,.R,49.01Rx,9
400 Meter Hurdles,Boys,Open,,Finals,,Marvin Williams,15,2,.,51.22x,7
400 Meter Hurdles,Boys,Open,,Finals,,Robin Black,15,3,.,52.37x,6
400 Meter Hurdles,Boys,Open,,Finals,,Norman Pittersgill,15,4,.,53.36x,5
400 Meter Hurdles,Boys,Open,,Finals,,Orlando Smith,15,5,.,53.96x,4
400 Meter Hurdles,Boys,Open,,Finals,,Timor Barrett,15,6,.,54.68x,3
400 Meter Hurdles,Boys,Open,,Finals,,Davian Baker,15,7,:.,1:04.43x,2
400 Meter Hurdles,Boys,Open,,Finals,,Kurth Collins,15,--,St. Andrew Tech,168.7Ax,0
800 Meter Run,Boys,2,,Finals,,Leon Clarke,15,1,St. Jago High,1:53.85x,9
800 Meter Run,Boys,2,,Finals,,Jauavney James,15,2,St. Elizabeth,1:55.72x,7
800 Meter Run,Boys,2,,Finals,,Shemar Salmon,15,3,St. Elizabeth,1:56.73x,6
800 Meter Run,Boys,2,,Finals,,Denvare Robinson,15,4,Holmwood Techn,1:58.35x,5
800 Meter Run,Boys,2,,Finals,,Damoy Boyd,15,5,Kingston College,1:59.88x,4
800 Meter Run,Boys,2,,Finals,,Maleik Smith,15,6,Jamaica College,2:00.55x,3
800 Meter Run,Boys,2,,Finals,,taye Williams,15,7,Calabar High,2:00.98x,2
800 Meter Run,Boys,2,,Finals,,Conroy Ellis,15,8,Kingston College,2:01.24x,1
800 Meter Run,Boys,1,,Finals,,Paul Tate,15,1,St. Elizabeth,1:52.94x,9
800 Meter Run,Boys,1,,Finals,,Chad Miller,15,2,Kingston College,1:53.45x,7
800 Meter Run,Boys,1,,Finals,,Devaughn Smith,15,3,Spaldings High,1:53.48x,6
800 Meter Run,Boys,1,,Finals,,Akeem Francis,15,4,Edwin Allen High,1:53.69x,5
800 Meter Run,Boys,1,,Finals,,Shemar Walker,15,5,Jamaica College,1:54.03x,4
800 Meter Run,Boys,1,,Finals,,Shevan Parks,15,6,Bellefield High,1:56.25x,3
800 Meter Run,Boys,1,,Finals,,Rojaire Bingham,15,7,Mona High,1:56.61x,2
800 Meter Run,Boys,1,,Finals,,Rogay Granston,15,8,Holmwood Techn,1:57.24x,1
800 Meter Run,Boys,3,,Finals,,Dwight Mason,15,1,St. Elizabeth,2:02.46x,9
800 Meter Run,Boys,3,,Finals,,Keneil Samms,15,2,St. Jago High,2:04.09x,7
800 Meter Run,Boys,3,,Finals,,Rushane Fullerton,15,3,Munro College,2:04.71x,6
800 Meter Run,Boys,3,,Finals,,Daren Bailey,15,4,Kingston College,2:05.91x,5
800 Meter Run,Boys,3,,Finals,,Rackeem Davis,15,5,Jamaica College,2:08.18x,4
800 Meter Run,Boys,3,,Finals,,Toby Wright,15,6,Herbert Morrison,2:09.71x,3
800 Meter Run,Boys,3,,Finals,,Nicquaine Henry,15,7,Calabar High,2:11.00x,2
800 Meter Run,Boys,3,,Finals,,Kobe Simpson,15,8,Manchester High,2:11.80x,1
800 Meter Run,Girls,3,,Finals,,Cemore Donald,15,1,Edwin Allen High,2:11.62x,9
800 Meter Run,Girls,3,,Finals,,Sanique Walker,15,2,Vere Technical High,2:12.72x,7
800 Meter Run,Girls,3,,Finals,,Britney Brown,15,3,Manchester High,2:13.38x,6
800 Meter Run,Girls,3,,Finals,,Tara Bert,15,4,Rusea's High,2:14.90x,5
800 Meter Run,Girls,3,,Finals,,Delverna Bromfield,15,5,Holmwood Techn,2:15.22x,4
800 Meter Run,Girls,3,,Finals,,Emily Coley,15,6,Hydel High,2:19.70x,3
800 Meter Run,Girls,3,,Finals,,Brittney Campbell,15,7,Holmwood Techn,2:24.66x,2
800 Meter Run,Girls,2,,Finals,,Junelle Bromfield,15,1,St. Elizabeth,2:08.65x,9
800 Meter Run,Girls,2,,Finals,,Chrissani May,15,2,Holmwood Techn,2:11.62x,7
800 Meter Run,Girls,2,,Finals,,Britnie Dixon,15,3,Vere Technical High,2:11.89x,6
800 Meter Run,Girls,2,,Finals,,Asshanni Robb,15,4,Edwin Allen High,2:13.58x,5
800 Meter Run,Girls,2,,Finals,,Janiel Moore,15,5,Edwin Allen High,2:19.70x,4
800 Meter Run,Girls,2,,Finals,,Kara Grant,15,6,Spaldings High,2:21.50x,3
800 Meter Run,Girls,2,,Finals,,Latrice McGann,15,7,Mavis Bank High,2:22.36x,2
800 Meter Run,Girls,2,,Finals,,Shanae Fisher,15,8,Dinthill Tech,2:29.54x,1
800 Meter Run,Girls,1,,Finals,,Lisa Buchanan,15,1,Holmwood Techn,2:14.44x,9
800 Meter Run,Girls,1,,Finals,,Chantai Smith,15,2,St. Elizabeth,2:14.84x,7
800 Meter Run,Girls,1,,Finals,,Cameka Witter,15,3,St. Andrew Tech,2:15.33x,6
800 Meter Run,Girls,1,,Finals,,Sasha-gaye Whyte,15,4,Vere Technical High,2:16.17x,5
800 Meter Run,Girls,1,,Finals,,Derri-Ann Hill,15,5,Vere Technical High,2:18.14x,4
800 Meter Run,Girls,1,,Finals,,Jamelia Lovelace,15,6,Dinthill Tech,2:21.51x,3
800 Meter Run,Girls,1,,Finals,,Roshae Burrell,15,7,St. Jago High,2:22.92x,2
800 Meter Run,Girls,1,,Finals,,Alvina Howell,15,8,Edwin Allen High,2:25.58x,1
1500 Meter Run,Girls,1,,Finals,,Lisa Buchanan,15,1,Holmwood Techn,4:37.88x,9
1500 Meter Run,Girls,1,,Finals,,Sasha-gaye Whyte,15,2,Vere Technical High,4:45.88x,7
1500 Meter Run,Girls,1,,Finals,,Shanieke Watson,15,3,Holmwood Techn,4:47.41x,6
1500 Meter Run,Girls,1,,Finals,,Alvina Howell,15,4,Edwin Allen High,4:50.99x,5
1500 Meter Run,Girls,1,,Finals,,Roshae Burrell,15,5,St. Jago High,4:59.31x,4
1500 Meter Run,Girls,1,,Finals,,Shamona Hunt,15,6,Hydel High,5:04.96x,3
1500 Meter Run,Girls,1,,Finals,,Shaneice Buchanan,15,7,Rusea's High,5:05.61x,2
1500 Meter Run,Girls,1,,Finals,,Chantai Smith,15,8,St. Elizabeth,5:07.10x,1
1500 Meter Run,Girls,1,,Finals,,Mayeshie Mead,15,9,Bellefield High,5:11.32x,0
1500 Meter Run,Girls,1,,Finals,,Conangela Senior,15,10,St. Jago High,5:11.41x,0
1500 Meter Run,Girls,1,,Finals,,Alithia Ferron,15,11,Vere Technical High,5:15.18x,0
1500 Meter Run,Girls,1,,Finals,,Christine Marshall,15,12,Dunoon Park,5:25.72x,0
1500 Meter Run,Girls,1,,Finals,,Candace Newman,15,13,Spaldings High,5:33.79x,0
1500 Meter Run,Girls,1,,Finals,,Andrea Grant,15,14,Camperdown High,5:50.41x,0
1500 Meter Run,Boys,1,,Finals,,Shevan Parks,15,1,Bellefield High,4:01.71x,9
1500 Meter Run,Boys,1,,Finals,,Delano Rochester,15,2,Kingston College,4:02.09x,7
1500 Meter Run,Boys,1,,Finals,,Paul Tate,15,3,St. Elizabeth,4:02.50x,6
1500 Meter Run,Boys,1,,Finals,,Kajay Walker,15,4,Holmwood Techn,4:02.67x,5
1500 Meter Run,Boys,1,,Finals,,Kadeem Willis,15,5,Kingston College,4:05.38x,4
1500 Meter Run,Boys,1,,Finals,,Gawayne Lawton,15,6,St. Jago High,4:07.52x,3
1500 Meter Run,Boys,1,,Finals,,Akeem Francis,15,7,Edwin Allen High,4:09.21x,2
1500 Meter Run,Boys,1,,Finals,,Eric McKenzie,15,8,St. Jago High,4:10.31x,1
1500 Meter Run,Boys,1,,Finals,,Javaughn Wisdom,15,9,Jamaica College,4:10.62x,0
1500 Meter Run,Boys,1,,Finals,,Daniel Glave,15,10,Holmwood Techn,4:13.18x,0
1500 Meter Run,Boys,1,,Finals,,Alex Hutton,15,11,Calabar High,4:13.35x,0
1500 Meter Run,Boys,1,,Finals,,Keinann Price,15,12,Hydel High,4:16.02x,0
1500 Meter Run,Girls,2,,Finals,,Asshanni Robb,15,1,Edwin Allen High,4:40.73x,9
1500 Meter Run,Girls,2,,Finals,,Chrissani May,15,2,Holmwood Techn,4:40.75x,7
1500 Meter Run,Girls,2,,Finals,,Britnie Dixon,15,3,Vere Technical High,4:42.52x,6
1500 Meter Run,Girls,2,,Finals,,Teresha Jacobs,15,4,Edwin Allen High,4:54.61x,5
1500 Meter Run,Girls,2,,Finals,,Monifa Green,15,5,Hydel High,5:02.42x,4
1500 Meter Run,Girls,2,,Finals,,Kayce-ann Plummer,15,6,Vere Technical High,5:03.05x,3
1500 Meter Run,Girls,2,,Finals,,Kacey-ann Harris,15,7,Spaldings High,5:03.60x,2
1500 Meter Run,Girls,2,,Finals,,Kara Grant,15,8,Spaldings High,5:15.91x,1
1500 Meter Run,Girls,2,,Finals,,Shantoy Smith,15,9,St. Jago High,5:23.30x,0
1500 Meter Run,Girls,2,,Finals,,Chris-ann Thompson,15,10,Denbigh High,5:24.11x,0
1500 Meter Run,Girls,2,,Finals,,Ashan Sanderson,15,11,Green Pond High,5:24.43x,0
1500 Meter Run,Girls,2,,Finals,,Leonie Harris,15,12,Glengoffe High,5:24.56x,0
1500 Meter Run,Girls,2,,Finals,,Shameka Peart,15,13,B. B. Coke High,5:39.18x,0
1500 Meter Run,Girls,2,,Finals,,Annisha Burke,15,14,St. Jago High,5:41.47x,0
1500 Meter Run,Girls,2,,Finals,,Ackelia Hamilton,15,15,Old Harbour High,6:09.56x,0
1500 Meter Run,Boys,3,,Finals,,Davian Gray,15,1,Spaldings High,4:20.25x,9
1500 Meter Run,Boys,3,,Finals,,Rushane Fullerton,15,2,Munro College,4:21.45x,7
1500 Meter Run,Boys,3,,Finals,,Tarees Rhoden,15,3,Kingston College,4:22.00x,6
1500 Meter Run,Boys,3,,Finals,,Dwight Mason,15,4,St. Elizabeth,4:23.51x,5
1500 Meter Run,Boys,3,,Finals,,Rondale Cowan,15,5,St. Elizabeth,4:26.75x,4
1500 Meter Run,Boys,3,,Finals,,Keneil Samms,15,6,St. Jago High,4:33.07x,3
1500 Meter Run,Boys,3,,Finals,,Christipher Humphery,15,7,Edwin Allen High,4:33.27x,2
1500 Meter Run,Boys,3,,Finals,,Rajeeb Haye,15,8,Maggotty High,4:35.30x,1
1500 Meter Run,Boys,3,,Finals,,Karime Dennis,15,9,Kingston College,4:35.99x,0
1500 Meter Run,Boys,3,,Finals,,Rackeem Davis,15,10,Jamaica College,4:39.58x,0
1500 Meter Run,Boys,3,,Finals,,Kobe Simpson,15,11,Manchester High,4:44.53x,0
1500 Meter Run,Boys,3,,Finals,,Tafari Jones,15,12,Hydel High,4:45.58x,0
1500 Meter Run,Boys,3,,Finals,,Rivaldo Marshall,15,13,Calabar High,4:50.64x,0
1500 Meter Run,Boys,3,,Finals,,Kevon Thomas,15,14,Clarendon College,4:57.47x,0
1500 Meter Run,Girls,3,,Finals,,Kelly-ann Beckford,15,1,Albert Town High,4:45.35x,9
1500 Meter Run,Girls,3,,Finals,,Tara Bert,15,2,Rusea's High,4:46.36x,7
1500 Meter Run,Girls,3,,Finals,,Emily Coley,15,3,Hydel High,4:49.25x,6
1500 Meter Run,Girls,3,,Finals,,Delverna Bromfield,15,4,Holmwood Techn,4:49.31x,5
1500 Meter Run,Girls,3,,Finals,,Jeima Davis,15,5,Edwin Allen High,4:50.83x,4
1500 Meter Run,Girls,3,,Finals,,Shaneeka Reid,15,6,Holmwood Techn,4:52.30x,3
1500 Meter Run,Girls,3,,Finals,,Zenon Kerr,15,7,Hydel High,4:56.24x,2
1500 Meter Run,Girls,3,,Finals,,Crystal Brown,15,8,Mavis Bank High,4:56.77x,1
1500 Meter Run,Girls,3,,Finals,,Kayan Green,15,9,Edwin Allen High,4:59.49x,0
1500 Meter Run,Girls,3,,Finals,,Tameria Howell,15,10,St. Mary High,5:03.33x,0
1500 Meter Run,Girls,3,,Finals,,Kimone Campbell,15,11,Spaldings High,5:13.55x,0
1500 Meter Run,Girls,3,,Finals,,Sovereena Silburn,15,12,St. Jago High,5:14.49x,0
1500 Meter Run,Boys,2,,Finals,,Jauavney James,15,1,St. Elizabeth,4:02.91x,9
1500 Meter Run,Boys,2,,Finals,,Leon Clarke,15,2,St. Jago High,4:05.19x,7
1500 Meter Run,Boys,2,,Finals,,Keenan Lawrence,15,3,St. Jago High,4:06.50x,6
1500 Meter Run,Boys,2,,Finals,,Denvare Robinson,15,4,Holmwood Techn,4:08.82x,5
1500 Meter Run,Boys,2,,Finals,,taye Williams,15,5,Calabar High,4:16.70x,4
1500 Meter Run,Boys,2,,Finals,,Phillip Williams,15,6,Jamaica College,4:18.16x,3
1500 Meter Run,Boys,2,,Finals,,Colin Rowe,15,7,Kingston College,4:21.22x,2
1500 Meter Run,Boys,2,,Finals,,Damoy Boyd,15,8,Kingston College,4:23.45x,1
1500 Meter Run,Boys,2,,Finals,,Shemar Salmon,15,9,St. Elizabeth,4:24.60x,0
1500 Meter Run,Boys,2,,Finals,,Shane Henry,15,10,Wolmer's High,4:25.31x,0
1500 Meter Run,Boys,2,,Finals,,Omar Mccalla,15,11,Tacius Golding High,4:29.14x,0
1500 Meter Run,Boys,2,,Finals,,Kashiek Brown,15,12,Jamaica College,4:33.88x,0
2000 Meter Steeplechase,Boys,Open,,Finals,,Daniel Glave,15,1,Holmwood Techn,6:04.90x,9
2000 Meter Steeplechase,Boys,Open,,Finals,,Herick Walters,15,2,Edwin Allen High,6:07.80x,7
2000 Meter Steeplechase,Boys,Open,,Finals,,Thaleetio Green,15,3,St. Jago High,6:08.52x,6
2000 Meter Steeplechase,Boys,Open,,Finals,,Romar Mundle,15,4,Bellefield High,6:12.57x,5
2000 Meter Steeplechase,Boys,Open,,Finals,,Javaughn Wisdom,15,5,Jamaica College,6:13.09x,4
2000 Meter Steeplechase,Boys,Open,,Finals,,Garfield Gordon,15,6,Mavis Bank High,6:15.51x,3
2000 Meter Steeplechase,Boys,Open,,Finals,,Shane Buchanan,15,7,Kingston College,6:16.57x,2
2000 Meter Steeplechase,Boys,Open,,Finals,,Kemar McCallum,15,8,Jamaica College,6:17.10x,1
2000 Meter Steeplechase,Boys,Open,,Finals,,Aron Gayle,15,9,Holmwood Techn,6:17.57x,0
2000 Meter Steeplechase,Boys,Open,,Finals,,Keinann Price,15,10,Hydel High,6:24.42x,0
2000 Meter Steeplechase,Boys,Open,,Finals,,Teahjmar Burke,15,11,Hydel High,6:30.37x,0
2000 Meter Steeplechase,Boys,Open,,Finals,,Kyle Morgan,15,12,St. Jago High,6:34.61x,0
2000 Meter Steeplechase,Boys,Open,,Finals,,Evroy Johnson,15,13,Edwin Allen High,6:38.94x,0
2000 Meter Steeplechase,Boys,Open,,Finals,,Deandre Heath,15,14,Tacius Golding High,6:59.10x,0
2000 Meter Steeplechase,Boys,Open,,Finals,,Kristoff Darby,15,--,Kingston College,DNFx,0
2000 Meter Steeplechase,Girls,Open,,Finals,,Shanieke Watson,15,1,Holmwood Techn,7:12.78x,9
2000 Meter Steeplechase,Girls,Open,,Finals,,Monifa Green,15,2,Hydel High,7:21.84x,7
2000 Meter Steeplechase,Girls,Open,,Finals,,Alvina Howell,15,3,Edwin Allen High,7:27.98x,6
2000 Meter Steeplechase,Girls,Open,,Finals,,Teresha Jacobs,15,4,Edwin Allen High,7:29.29x,5
2000 Meter Steeplechase,Girls,Open,,Finals,,Kayce-ann Plummer,15,5,Vere Technical High,7:42.26x,4
2000 Meter Steeplechase,Girls,Open,,Finals,,Shamona Hunt,15,6,Hydel High,7:45.18x,3
2000 Meter Steeplechase,Girls,Open,,Finals,,Alithia Ferron,15,7,Vere Technical High,7:51.97x,2
2000 Meter Steeplechase,Girls,Open,,Finals,,Melissa Tyme,15,8,Holmwood Techn,7:59.01x,1
2000 Meter Steeplechase,Girls,Open,,Finals,,Conangela Senior,15,9,St. Jago High,8:02.36x,0
2000 Meter Steeplechase,Girls,Open,,Finals,,Andrea Grant,15,--,Camperdown High,DNFx,0
2000 Meter Steeplechase,Girls,Open,,Finals,,Annisha Burke,15,--,St. Jago High,DNFx,0
3000 Meter Run,Girls,Open,,Finals,,Lisa Buchanan,15,1,Holmwood Techn,10:17.84x,9
3000 Meter Run,Girls,Open,,Finals,,Britnie Dixon,15,2,Vere Technical High,10:22.76x,7
3000 Meter Run,Girls,Open,,Finals,,Monifa Green,15,3,Hydel High,10:27.85x,6
3000 Meter Run,Girls,Open,,Finals,,Shanieke Watson,15,4,Holmwood Techn,10:30.34x,5
3000 Meter Run,Girls,Open,,Finals,,Jeima Davis,15,5,Edwin Allen High,10:32.91x,4
3000 Meter Run,Girls,Open,,Finals,,Tameria Howell,15,6,St. Mary High,10:34.19x,3
3000 Meter Run,Girls,Open,,Finals,,Sasha-gaye Whyte,15,7,Vere Technical High,10:39.96x,2
3000 Meter Run,Girls,Open,,Finals,,Emily Coley,15,8,Hydel High,10:40.29x,1
3000 Meter Run,Girls,Open,,Finals,,Teresha Jacobs,15,9,Edwin Allen High,10:46.28x,0
3000 Meter Run,Girls,Open,,Finals,,Crystal Brown,15,10,Mavis Bank High,10:54.15x,0
3000 Meter Run,Girls,Open,,Finals,,Shaneice Buchanan,15,11,Rusea's High,11:15.73x,0
3000 Meter Run,Girls,Open,,Finals,,Roshae Burrell,15,12,St. Jago High,11:23.60x,0
3000 Meter Run,Girls,Open,,Finals,,Megan Thompson,15,13,William Knibb,11:28.76x,0
3000 Meter Run,Girls,Open,,Finals,,Kacey-ann Harris,15,14,Spaldings High,11:35.50x,0
3000 Meter Run,Girls,Open,,Finals,,Chris-Ann Lewis,15,15,St. Jago High,11:44.65x,0
3000 Meter Run,Girls,Open,,Finals,,Mayeshie Mead,15,16,Bellefield High,11:55.27x,0
3000 Meter Run,Girls,Open,,Finals,,Shantell Dale,15,17,Tacius Golding High,12:34.15x,0
5000 Meter Run,Boys,Open,,Finals,,Kajay Walker,15,1,Holmwood Techn,15:28.82x,9
5000 Meter Run,Boys,Open,,Finals,,Shemar Salmon,15,2,St. Elizabeth,15:31.75x,7
5000 Meter Run,Boys,Open,,Finals,,Thaleetio Green,15,3,St. Jago High,15:34.73x,6
5000 Meter Run,Boys,Open,,Finals,,Garfield Gordon,15,4,Mavis Bank High,15:35.25x,5
5000 Meter Run,Boys,Open,,Finals,,Shane Buchanan,15,5,Kingston College,15:49.58x,4
5000 Meter Run,Boys,Open,,Finals,,Keenan Lawrence,15,6,St. Jago High,16:08.48x,3
5000 Meter Run,Boys,Open,,Finals,,Orville Dixon,15,7,Calabar High,16:24.37x,2
5000 Meter Run,Boys,Open,,Finals,,Romar Mundle,15,8,Bellefield High,16:26.44x,1
5000 Meter Run,Boys,Open,,Finals,,Javaughn Matthews,15,9,Winston Jones High,16:49.11x,0
5000 Meter Run,Boys,Open,,Finals,,Evroy Johnson,15,10,Edwin Allen High,16:49.22x,0
5000 Meter Run,Boys,Open,,Finals,,Javanney Leslie,15,11,Glengoffe High,16:49.39x,0
5000 Meter Run,Boys,Open,,Finals,,Deandre Heath,15,12,Tacius Golding High,17:09.83x,0
5000 Meter Run,Boys,Open,,Finals,,Tevin Nelson,15,13,Edwin Allen High,17:10.45x,0
100 Meter Dash,Girls,1,,Finals,0.3,"Palmer, Seidatha",12,1, Herbert Morrison,11.74x,9
100 Meter Dash,Girls,1,,Finals,0.3,"Stephens, Kenesha",12,2, Herbert Morrison,11.86x,7
100 Meter Dash,Girls,1,,Finals,0.3,"Lewin, Shawnette",12,3, Edwin Allen High,11.88x,6
100 Meter Dash,Girls,1,,Finals,0.3,"Williams, Melissa",12,4, St. Jago High,11.91x,5
100 Meter Dash,Girls,1,,Finals,0.3,"Cameron, Venessa",12,5, The Queens School,12.04x,4
100 Meter Dash,Girls,1,,Finals,0.3,"Stewart, Dejah",12,6, Edwin Allen High,12.06x,3
100 Meter Dash,Girls,1,,Finals,0.3,"Erskine, Osheen",12,7, Holmwood Technical,12.21x,2
100 Meter Dash,Girls,1,,Finals,0.3,"McCarthy, Chrisdale",12,8, St. Jago High,12.43x,1
100 Meter Dash,Boys,2,,Finals,0.1,"Robinson, Raheem",12,1, Wolmers' Boys SC,10.60x,9
100 Meter Dash,Boys,2,,Finals,0.1,"Williams, Gawain",12,2, Herbert Morrison,10.66x,7
100 Meter Dash,Boys,2,,Finals,0.1,"O'Haro, Michael",12,3, Calabar High School,10.73x,6
100 Meter Dash,Boys,2,,Finals,0.1,"Mason, Tyler",12,4, Jamaica College,10.75x,5
100 Meter Dash,Boys,2,,Finals,0.1,"Clarke, Edward",12,5, Jamaica College,10.84x,4
100 Meter Dash,Boys,2,,Finals,0.1,"Blake, Xandre",12,6, Ardenne High School,10.90x,3
100 Meter Dash,Boys,2,,Finals,0.1,"Kelly, Karey",12,7, Wolmers' Boys SC,10.95x,2
100 Meter Dash,Boys,2,,Finals,0.1,"Saunderson, Rashaad",12,8, Kingston College,10.99x,1
100 Meter Dash,Girls,4,,Finals,1.4,"Clarke, Shellece",12,1, Edwin Allen High,11.96x,9
100 Meter Dash,Girls,4,,Finals,1.4,"Marshall, Sidney",12,2, Manchester High,12.19x,7
100 Meter Dash,Girls,4,,Finals,1.4,"Shaw, Kimone",12,3, St. Jago High,12.27x,6
100 Meter Dash,Girls,4,,Finals,1.4,"Hopkins, Aaliyah",12,4, Edwin Allen High,12.39x,5
100 Meter Dash,Girls,4,,Finals,1.4,"Wright, Satanya",12,5, St.Elizabeth Tec,12.54x,4
100 Meter Dash,Girls,4,,Finals,1.4,"Clarke, Lateisha",12,6, Holmwood Technical,12.56x,3
100 Meter Dash,Girls,4,,Finals,1.4,"Morrison, Shani",12,7, Manchester High,12.56x,2
100 Meter Dash,Girls,4,,Finals,1.4,"Campbell, Tashanna",12,8, Newell High School,12.62x,1
100 Meter Dash,Girls,3,,Finals,1.6,"Helps, Shauna",12,1, Wolmers Girls' S,11.50Rx,9
100 Meter Dash,Girls,3,,Finals,1.6,"Stanley, Tasheca",12,2, Edwin Allen High,11.86x,7
100 Meter Dash,Girls,3,,Finals,1.6,"Whyte, Natallia",12,3, St. Jago High,11.89x,6
100 Meter Dash,Girls,3,,Finals,1.6,"Petrie, Jody-Ann",12,4, Excelsior High,12.13x,5
100 Meter Dash,Girls,3,,Finals,1.6,"Thompson, Safiah",12,5, St. Jago High,12.19x,4
100 Meter Dash,Girls,3,,Finals,1.6,"Carty, Amanda",12,6, Hydel High School,12.21x,3
100 Meter Dash,Girls,3,,Finals,1.6,"Hibbert, Shannell",12,7, Camperdown,12.23x,2
100 Meter Dash,Girls,3,,Finals,1.6,"Burton, Rushelle",12,8, ST Andrew High,12.36x,1
100 Meter Dash,Boys,1,,Finals,-0.5,"Williams, Delano",12,1, Munro College,10.37x,9
100 Meter Dash,Boys,1,,Finals,-0.5,"Murphy, Jazeel",12,2, Bridgeport,10.39x,7
100 Meter Dash,Boys,1,,Finals,-0.5,"Minzie, Jevaughn",12,3, Bog Walk,10.54x,6
100 Meter Dash,Boys,1,,Finals,-0.5,"Tracey, Tyquendo",12,4, Garvey MACEO Hig,10.66x,5
100 Meter Dash,Boys,1,,Finals,-0.5,"Givans, Senoj-Jay",12,5, Munro College,10.71x,4
100 Meter Dash,Boys,1,,Finals,-0.5,"Clarke, Everton",12,6, Herbert Morrison,10.79x,3
100 Meter Dash,Boys,1,,Finals,-0.5,"Deer, Ronell",12,7, St.Elizabeth Tec,11.74x,2
100 Meter Dash,Boys,1,,Finals,-0.5,"Skeen, Odean",12,--, Wolmers' Boys SC,FSx,0
100 Meter Dash,Girls,2,,Finals,0.1,"Williams, Christania",12,1, Edwin Allen High,11.54x,9
100 Meter Dash,Girls,2,,Finals,0.1,"Thompson, Yanique",12,2, Holmwood Technical,11.76x,7
100 Meter Dash,Girls,2,,Finals,0.1,"Williams, Shimayra",12,3, Clarendon College,11.78x,6
100 Meter Dash,Girls,2,,Finals,0.1,Peta Gaye,12,4, Camperdown,11.85x,5
100 Meter Dash,Girls,2,,Finals,0.1,"Smith, Jonielle",12,5, Wolmers Girls' S,11.87x,4
100 Meter Dash,Girls,2,,Finals,0.1,"Smith, Renee",12,6, Convent OF Mercy,12.11x,3
100 Meter Dash,Girls,2,,Finals,0.1,"Pinnock, Paula",12,7, Edwin Allen High,12.23x,2
100 Meter Dash,Girls,2,,Finals,0.1,"Johnson, Diana",12,--, Holmwood Technical,DNFx,0
100 Meter Dash,Boys,3,,Finals,1.9,"Chambers, Raheem",12,1, St. Jago High,10.86Rx,9
100 Meter Dash,Boys,3,,Finals,1.9,"Edwards, Rushane",12,2, Munro College,11.12x,7
100 Meter Dash,Boys,3,,Finals,1.9,"Nash, Jashon",12,3, Calabar High School,11.22x,6
100 Meter Dash,Boys,3,,Finals,1.9,"Henry, Keyno",12,4, Holmwood Technical,11.23x,5
100 Meter Dash,Boys,3,,Finals,1.9,"Lodge, Jerome",12,5, Kingston College,11.30x,4
100 Meter Dash,Boys,3,,Finals,1.9,"Pinnock, Mathew",12,6, Jamaica College,11.43x,3
100 Meter Dash,Boys,3,,Finals,1.9,"Scott, Malique",12,7, Calabar High School,11.43x,2
100 Meter Dash,Boys,3,,Finals,1.9,"Francis, Leroy",12,8, St.Elizabeth Tec,11.46x,1
200 Meter Dash,Girls,2,,Finals,-3.6,"Cameron, Saqukine",12,1, Edwin Allen High,24.35x,9
200 Meter Dash,Girls,2,,Finals,-3.6,"Hall, Asaine",12,2, Petersfield High,24.64x,7
200 Meter Dash,Girls,2,,Finals,-3.6,"Smith, Jonielle",12,3, Wolmers Girls' S,25.11x,6
200 Meter Dash,Girls,2,,Finals,-3.6,"Williams, Shimayra",12,4, Clarendon College,25.21x,5
200 Meter Dash,Girls,2,,Finals,-3.6,"Smith, Renee",12,5, Convent OF Mercy,25.26x,4
200 Meter Dash,Girls,2,,Finals,-3.6,"Dallas, Kedisha",12,6, Holmwood Technical,25.38x,3
200 Meter Dash,Girls,3,,Finals,-3.5,"Helps, Shauna",12,1, Wolmers Girls' S,24.21x,9
200 Meter Dash,Girls,3,,Finals,-3.5,"Deer, Shanta",12,2, Holmwood Technical,24.72x,7
200 Meter Dash,Girls,3,,Finals,-3.5,"Whyte, Natallia",12,3, St. Jago High,24.85x,6
200 Meter Dash,Girls,3,,Finals,-3.5,"Moss, Christine",12,4, St.Elizabeth Tec,24.93x,5
200 Meter Dash,Girls,3,,Finals,-3.5,"Morgan, Ayeshia",12,5, Hydel High School,25.03x,4
200 Meter Dash,Girls,3,,Finals,-3.5,"Smith, Davia",12,6, Edwin Allen High,25.29x,3
200 Meter Dash,Girls,3,,Finals,-3.5,"Thompson, Safiah",12,7, St. Jago High,25.31x,2
200 Meter Dash,Girls,3,,Finals,-3.5,"Hew, Britney",12,8, Holmwood Technical,25.39x,1
200 Meter Dash,Boys,3,,Finals,-3.5,"Chambers, Raheem",12,1, St. Jago High,22.78x,9
200 Meter Dash,Boys,3,,Finals,-3.5,"Edwards, Rushane",12,2, Munro College,23.01x,7
200 Meter Dash,Boys,3,,Finals,-3.5,"Matherson, Jhevaughn",12,3, Kingston College,23.25x,6
200 Meter Dash,Boys,3,,Finals,-3.5,"Wilson, Dajour",12,4, Wolmers' Boys SC,23.33x,5
200 Meter Dash,Boys,3,,Finals,-3.5,"Housen, Cody",12,5, Jamaica College,23.41x,4
200 Meter Dash,Boys,3,,Finals,-3.5,"Lodge, Jerome",12,6, Kingston College,23.42x,3
200 Meter Dash,Boys,3,,Finals,-3.5,"Porter, Gawayne",12,7, Calabar High School,23.52x,2
200 Meter Dash,Boys,3,,Finals,-3.5,"Walker, Jelani",12,8, St. George's Col,24.10x,1
200 Meter Dash,Boys,1,,Finals,-3.3,"Williams, Delano",12,1, Munro College,21.18x,9
